subject,lextale,working_memory,trial_id,type,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,RT1,RT2,RT3,RT4,RT5,RT6,RT7,RT8,RT9,RT10,RT11,RT12,RT13,RT14,RT15,RT16,RT17,RT18,RT19,RT20,RT21,RT22,RT23,RT24,Long_LEN,Long_VP1RT,Long_VP2RT,Short_LEN,Short_VP1RT,Short_VP2RT,VP_LEN,VP1_RT(ms),VP2_RT(ms),judgment_rt,response,is_correct,sentence,question
55,83.75,17,9,long,Anne,fed,birds,in,the,park,in,the,city,and,Bob,fed,birds,in,the,park,in,the,city,whereas,Cindy,watched,the,birds,0.4295,0.4224,2.4611,0.4607,0.3603,0.352,0.6024,0.4456,0.8275,0.4029,0.6438,0.4029,0.4632,0.3842,0.4606,0.6868,0.3731,0.4374,0.4702,0.4945,0.3333,0.5441,0.6476,1.0672,26,5.932,3.6784,,,,26,5932,3678.4,1.9245,Y,1,Anne?fed birds in the park in the city and?Bob?fed birds in the park in the city whereas?Cindy?watched the birds.,Bob fed birds.
55,83.75,17,10,long,Anne,rode,horses,at,the,ranch,in,the,morning,and,Bob,rode,horses,at,the,ranch,in,the,morning,while,Cindy,stayed,at,home,0.7137,0.3085,0.4842,0.5649,0.3363,0.3218,0.5457,0.3542,0.4611,1.2054,0.289,0.2684,0.5298,0.3765,0.3702,0.3971,0.421,0.4071,0.5151,0.2843,0.8356,0.4248,0.9657,0.7563,32,3.3767,3.2852,,,,32,3376.7,3285.2,1.8953,Y,1,Anne?rode horses at the ranch in the morning and?Bob?rode horses at the ranch in the morning while?Cindy?stayed at home.,Cindy stayed at home.
55,83.75,17,13,long,Anne,attended,school,in,the,county,down,the,road,and,Bob,attended,school,in,the,county,down,the,road,while,Cindy,stayed,in,daycare,0.3471,0.3945,0.8554,0.3599,0.3286,0.4916,0.5604,0.9551,0.975,0.5026,0.3843,0.4527,0.3617,0.3523,0.3298,0.3309,0.4131,0.4565,0.4893,0.9997,0.6698,0.4708,0.4636,0.8688,36,4.9205,3.1863,,,,36,4920.5,3186.3,1.8465,N,1,Anne?attended school in the county down the road and?Bob?attended school in the county down the road while?Cindy?stayed in daycare.,Cindy attended school.
55,83.75,17,16,long,Anne,booked,tickets,on,the,phone,ahead,of,time,and,Bob,booked,tickets,on,the,phone,ahead,of,time,whereas,Cindy,had,no,money,0.4972,0.3029,0.7247,0.3931,0.3399,0.7101,0.4903,0.5005,0.4064,0.3963,0.6792,0.5723,0.3369,0.4299,0.312,0.3171,0.4118,0.4645,0.4075,0.5624,0.5053,0.4691,0.6097,0.8421,34,3.8679,3.252,,,,34,3867.9,3252,1.4132,Y,1,Anne?booked tickets on the phone ahead of time and?Bob?booked tickets on the phone ahead of time whereas?Cindy?had no money.,Anne booked tickets.
55,83.75,17,18,long,Anne,ate,fish,in,the,restaurant,on,the,pier,and,Bob,ate,fish,in,the,restaurant,on,the,pier,whereas,Cindy,drank,a,Coke,0.4832,0.3325,0.3507,0.3585,0.3219,1.0529,0.3465,0.4005,0.3625,1.0669,0.4103,0.3745,0.3519,0.433,0.362,0.53,0.4304,0.3498,0.5453,0.7015,0.5586,0.6718,0.3653,0.7169,31,3.526,3.3769,,,,31,3526,3376.9,1.923,N,1,Anne?ate fish in the restaurant on the pier and?Bob?ate fish in the restaurant on the pier whereas?Cindy?drank a Coke.,Anne drank a Coke.
55,83.75,17,21,long,Anne,drove,cars,in,the,race,on,the,street,and,Bob,drove,cars,in,the,race,on,the,street,whereas,Cindy,preferred,to,watch,0.4568,0.3532,0.6878,0.406,0.3417,0.5331,1.0672,0.4117,0.7236,0.4915,0.4841,0.343,0.5015,0.3245,0.3218,0.4196,0.4542,0.3463,0.4564,0.5527,0.3253,0.653,0.5074,0.6853,29,4.5243,3.1673,,,,29,4524.3,3167.3,1.9973,Y,1,Anne?drove cars in the race on the street and?Bob?drove cars in the race on the street whereas?Cindy?preferred to watch.,Anne drove cars.
55,83.75,17,22,long,Anne,watched,television,on,the,sofa,in,the,room,and,Bob,watched,television,on,the,sofa,in,the,room,while,Cindy,read,the,newspaper,0.5084,0.6245,1.3791,0.4725,0.3844,0.7051,0.6114,0.3945,0.3993,0.3643,0.3785,0.3979,0.2961,0.3501,0.3183,0.3413,0.3903,0.3584,0.4406,0.496,0.5178,0.4399,0.3798,0.5553,35,4.9708,2.893,,,,35,4970.8,2893,1.7373,N,1,Anne?watched television on the sofa in the room and?Bob?watched television on the sofa in the room while?Cindy?read the newspaper.,Anne read the newspaper.
55,83.75,17,32,long,Anne,drank,beer,in,the,pub,around,the,corner,and,Bob,drank,beer,in,the,pub,around,the,corner,while,Cindy,ate,a,burger,0.4482,0.3826,0.417,0.7035,0.4687,0.6422,0.5633,0.3718,0.3533,0.4374,0.4726,0.3467,0.3955,0.3862,0.3376,0.452,0.4683,0.4341,0.5002,0.4801,0.7164,0.3906,0.3865,0.3984,32,3.9024,3.3206,,,,32,3902.4,3320.6,1.9577,Y,1,Anne?drank beer in the pub around the corner and?Bob?drank beer in the pub around the corner while?Cindy?ate a burger.,Cindy ate a burger.
55,83.75,17,37,long,Anne,trained,dogs,in,the,yard,of,the,house,and,Bob,trained,dogs,in,the,yard,of,the,house,while,Cindy,took,a,nap,0.5537,0.5714,0.649,0.417,0.4212,0.3535,0.3849,0.3828,0.3609,0.3962,0.4228,0.4243,0.3372,0.3414,0.3188,0.3491,0.3683,0.3829,0.424,0.3775,0.5121,0.3799,0.4855,0.5384,30,3.5407,2.946,,,,30,3540.7,2946,1.7932,N,1,Anne?trained dogs in the yard of the house and?Bob?trained dogs in the yard of the house while?Cindy?took a nap.,Anne took a nap.
55,83.75,17,38,long,Anne,bought,clothes,in,the,store,by,the,bridge,and,Bob,bought,clothes,in,the,store,by,the,bridge,while,Cindy,waited,for,them,0.4907,0.3346,0.3911,1.3917,0.4877,0.3616,0.4288,0.3254,0.9342,1.1673,0.5497,0.5721,0.543,0.4491,0.4,1.0804,0.374,0.3592,0.3889,0.4014,0.5311,0.7076,0.533,0.328,34,4.6551,4.1667,,,,34,4655.1,4166.7,1.6683,N,1,Anne?bought clothes in the store by the bridge and?Bob?bought clothes in the store by the bridge while?Cindy?waited for them.,Bob waited for others.
55,83.75,17,40,long,Anne,shared,information,at,the,workplace,in,the,meeting,and,Bob,shared,information,at,the,workplace,in,the,meeting,while,Cindy,finished,the,report,0.7651,0.3734,1.1122,0.3577,0.3471,0.6213,0.6104,0.4396,0.3912,0.6944,1.081,0.4386,0.5028,0.4227,0.3508,0.4066,0.4003,0.342,0.3817,0.5549,0.5749,0.5461,0.3933,0.3505,43,4.2529,3.2455,,,,43,4252.9,3245.5,1.9703,Y,1,Anne?shared information at the workplace in the meeting and?Bob?shared information at the workplace in the meeting while?Cindy?finished the report.,Cindy finished the report.
55,83.75,17,50,long,Anne,ordered,coffee,at,the,cafe,behind,the,office,and,Bob,ordered,coffee,at,the,cafe,behind,the,office,while,Cindy,preferred,black,tea,0.4217,0.6412,0.453,0.6491,0.3606,0.6051,0.6017,0.4101,0.4344,1.5336,0.864,0.4689,0.2982,0.3205,0.3518,0.6389,0.4571,0.3917,0.39,0.4852,0.6591,0.3763,0.3913,0.4189,37,4.1552,3.3171,,,,37,4155.2,3317.1,2.5476,Y,1,Anne?ordered coffee at the cafe behind the office and?Bob?ordered coffee at the cafe behind the office while?Cindy?preferred black tea.,Anne ordered coffee.
55,83.75,17,51,long,Anne,played,football,in,the,backyard,of,the,house,and,Bob,played,football,in,the,backyard,of,the,house,whereas,Cindy,studied,for,university,0.4549,0.3771,0.9772,0.4486,0.5699,0.4198,0.387,0.3218,0.3873,0.4377,0.4374,0.5221,0.3625,0.3671,0.3061,0.3597,0.3286,0.3105,0.3796,0.3888,0.4093,0.3512,0.5593,0.8693,37,3.8887,2.9362,,,,37,3888.7,2936.2,2.4581,N,1,Anne?played football in the backyard of the house and?Bob?played football in the backyard of the house whereas?Cindy?studied for university.,Bob studied for university.
55,83.75,17,58,long,Anne,waved,flags,in,the,parade,at,the,square,and,Bob,waved,flags,in,the,parade,at,the,square,while,Cindy,stayed,at,home,0.5007,0.3308,0.4137,0.3966,0.3558,0.5843,0.4506,0.3356,0.3653,0.4655,0.3465,0.3692,0.3744,0.3214,0.3121,0.3285,0.3883,0.3388,0.3963,0.4264,0.5549,0.3744,0.457,0.3254,32,3.2327,2.829,,,,32,3232.7,2829,1.8559,Y,1,Anne?waved flags in the parade at the square and?Bob?waved flags in the parade at the square while?Cindy?stayed at home.,Cindy stayed at home.
55,83.75,17,64,long,Anne,cooked,pasta,in,the,kitchen,on,the,stove,and,Bob,cooked,pasta,in,the,kitchen,on,the,stove,while,Cindy,ordered,a,pizza,0.366,0.3824,1.9913,0.375,0.3505,0.4365,0.597,0.4101,0.8962,0.4963,0.4587,0.5042,0.3092,0.4036,0.3031,0.3524,0.352,0.3487,0.4044,0.4459,0.3243,0.4401,0.8074,0.4519,33,5.439,2.9776,,,,33,5439,2977.6,1.9134,Y,1,Anne?cooked pasta in the kitchen on the stove and?Bob?cooked pasta in the kitchen on the stove while?Cindy?ordered a pizza.,Bob cooked pasta.
55,83.75,17,65,long,Anne,borrowed,books,on,the,shelf,in,the,library,and,Bob,borrowed,books,on,the,shelf,in,the,library,while,Cindy,bought,new,books,0.3107,1.9415,0.376,0.3702,0.3437,0.4357,0.4536,0.39,0.296,0.4063,0.3547,0.3969,0.3138,0.298,0.3963,0.358,0.3345,0.3191,0.306,0.3528,0.3994,0.3783,0.3958,0.6346,35,4.6067,2.7226,,,,35,4606.7,2722.6,1.6101,N,1,Anne?borrowed books on the shelf in the library and?Bob?borrowed books on the shelf in the library while?Cindy?bought new books.,Cindy borrowed books.
56,73.75,16,12,long,Anne,borrowed,books,on,the,shelf,in,the,library,and,Bob,borrowed,books,on,the,shelf,in,the,library,while,Cindy,bought,new,books,0.4658,2.5341,0.9459,0.6297,0.4039,0.4385,0.6727,0.721,1.737,0.5424,0.5701,0.6134,0.7928,0.4917,0.5685,0.7752,0.485,0.5355,0.6167,0.5575,0.4705,0.472,0.6969,0.9416,35,8.0828,4.8788,,,,35,8082.8,4878.8,3.1525,Y,0,Anne?borrowed books on the shelf in the library and?Bob?borrowed books on the shelf in the library while?Cindy?bought new books.,Cindy borrowed books.
56,73.75,16,13,long,Anne,cooked,pasta,in,the,kitchen,on,the,stove,and,Bob,cooked,pasta,in,the,kitchen,on,the,stove,while,Cindy,ordered,a,pizza,1.1161,1.1787,0.9828,0.4913,0.4011,0.5292,0.4689,0.3667,1.3598,0.4589,0.927,0.407,0.82,0.4066,0.391,0.5189,0.4523,0.389,0.5324,0.5056,0.4586,0.442,0.569,0.4416,33,5.7785,3.9172,,,,33,5778.5,3917.2,2.6795,Y,1,Anne?cooked pasta in the kitchen on the stove and?Bob?cooked pasta in the kitchen on the stove while?Cindy?ordered a pizza.,Bob cooked pasta.
56,73.75,16,19,long,Anne,waved,flags,in,the,parade,at,the,square,and,Bob,waved,flags,in,the,parade,at,the,square,while,Cindy,stayed,at,home,1.7114,1.0834,0.8897,1.097,0.5302,0.8055,0.7791,1.4808,1.1119,0.4435,0.4307,0.4029,0.4284,0.4002,0.3708,0.5285,0.5655,0.4523,0.556,0.5273,0.4353,0.3677,0.5616,0.8327,32,7.7776,3.7046,,,,32,7777.6,3704.6,1.4518,Y,1,Anne?waved flags in the parade at the square and?Bob?waved flags in the parade at the square while?Cindy?stayed at home.,Cindy stayed at home.
56,73.75,16,26,long,Anne,played,football,in,the,backyard,of,the,house,and,Bob,played,football,in,the,backyard,of,the,house,whereas,Cindy,studied,for,university,1.126,0.8709,2.0496,0.8943,0.6727,0.5645,2.0277,0.868,1.1293,1.887,0.6493,0.4948,0.6658,0.5711,0.4505,0.6926,0.3756,0.4214,0.6972,0.5327,0.9964,0.557,0.3589,0.6332,37,9.077,4.369,,,,37,9077,4369,1.2776,N,1,Anne?played football in the backyard of the house and?Bob?played football in the backyard of the house whereas?Cindy?studied for university.,Bob studied for university.
56,73.75,16,27,long,Anne,ordered,coffee,at,the,cafe,behind,the,office,and,Bob,ordered,coffee,at,the,cafe,behind,the,office,while,Cindy,preferred,black,tea,0.5154,3.6802,0.6119,0.5478,0.6232,0.4399,0.5779,0.3959,0.3918,0.4435,0.9271,0.5735,0.4768,0.6217,0.456,0.7746,0.7617,0.4679,1.277,0.4742,0.4388,0.5875,0.8287,0.5189,37,7.2686,5.4092,,,,37,7268.6,5409.2,1.7052,Y,1,Anne?ordered coffee at the cafe behind the office and?Bob?ordered coffee at the cafe behind the office while?Cindy?preferred black tea.,Anne ordered coffee.
56,73.75,16,37,long,Anne,shared,information,at,the,workplace,in,the,meeting,and,Bob,shared,information,at,the,workplace,in,the,meeting,while,Cindy,finished,the,report,0.457,0.4289,0.4383,0.4097,0.3937,0.4959,0.4878,0.441,0.9951,0.4392,0.4173,0.3367,0.4225,0.544,0.3127,0.6659,0.5978,0.3426,0.3634,0.3729,0.5993,0.3735,0.3947,0.3477,43,4.0904,3.5856,,,,43,4090.4,3585.6,1.5563,Y,1,Anne?shared information at the workplace in the meeting and?Bob?shared information at the workplace in the meeting while?Cindy?finished the report.,Cindy finished the report.
56,73.75,16,39,long,Anne,bought,clothes,in,the,store,by,the,bridge,and,Bob,bought,clothes,in,the,store,by,the,bridge,while,Cindy,waited,for,them,0.4396,0.3888,0.5106,0.6501,0.4252,0.7669,0.4252,0.5164,1.4613,0.4353,0.3397,0.3742,0.3848,0.402,0.4257,0.4522,0.4483,0.4304,0.4143,0.609,0.4275,0.4025,0.4559,0.5322,34,5.1445,3.3319,,,,34,5144.5,3331.9,1.6563,N,1,Anne?bought clothes in the store by the bridge and?Bob?bought clothes in the store by the bridge while?Cindy?waited for them.,Bob waited for others.
56,73.75,16,40,long,Anne,trained,dogs,in,the,yard,of,the,house,and,Bob,trained,dogs,in,the,yard,of,the,house,while,Cindy,took,a,nap,0.2943,0.3079,0.5557,0.7725,0.6604,0.8666,0.4428,0.3701,0.6185,0.4416,0.5497,0.426,0.4434,0.4197,0.3859,0.4032,0.4186,0.4525,0.693,1.195,1.0828,0.3944,0.5287,0.5049,30,4.5945,3.6423,,,,30,4594.5,3642.3,1.1268,N,1,Anne?trained dogs in the yard of the house and?Bob?trained dogs in the yard of the house while?Cindy?took a nap.,Anne took a nap.
56,73.75,16,45,long,Anne,drank,beer,in,the,pub,around,the,corner,and,Bob,drank,beer,in,the,pub,around,the,corner,while,Cindy,ate,a,burger,0.3112,0.2949,0.4475,0.4091,0.3318,0.3291,0.9984,0.4665,0.4801,0.6135,0.8099,0.9242,0.6133,0.4697,0.5865,0.3198,0.4799,0.3975,0.3431,0.5103,0.8424,0.522,0.5161,2.3513,32,3.7574,4.134,,,,32,3757.4,4134,2.5991,Y,1,Anne?drank beer in the pub around the corner and?Bob?drank beer in the pub around the corner while?Cindy?ate a burger.,Cindy ate a burger.
56,73.75,16,55,long,Anne,watched,television,on,the,sofa,in,the,room,and,Bob,watched,television,on,the,sofa,in,the,room,while,Cindy,read,the,newspaper,0.6736,0.3949,1.4105,0.5545,0.9792,0.4774,0.3857,0.286,0.3668,0.6174,0.3643,0.39,0.5362,0.7779,0.3904,0.3808,0.3745,0.4028,0.3482,0.4082,0.4294,0.4003,0.428,0.379,35,4.855,3.6008,,,,35,4855,3600.8,1.2942,N,1,Anne?watched television on the sofa in the room and?Bob?watched television on the sofa in the room while?Cindy?read the newspaper.,Anne read the newspaper.
56,73.75,16,56,long,Anne,drove,cars,in,the,race,on,the,street,and,Bob,drove,cars,in,the,race,on,the,street,whereas,Cindy,preferred,to,watch,1.0322,0.4327,0.468,0.5019,0.4083,0.721,0.5863,0.6077,0.6042,0.4825,0.6252,0.4885,0.5701,0.4432,0.4099,0.4427,0.4377,0.4394,0.4844,0.4942,0.5123,0.4477,0.5047,0.4842,29,4.3301,3.7159,,,,29,4330.1,3715.9,1.3661,Y,1,Anne?drove cars in the race on the street and?Bob?drove cars in the race on the street whereas?Cindy?preferred to watch.,Anne drove cars.
56,73.75,16,59,long,Anne,ate,fish,in,the,restaurant,on,the,pier,and,Bob,ate,fish,in,the,restaurant,on,the,pier,whereas,Cindy,drank,a,Coke,0.4761,0.4583,0.7019,0.4474,0.5433,0.5383,0.3741,0.43,0.4675,0.6813,0.459,0.5211,0.4558,0.3821,0.3502,0.4817,0.4457,0.3921,0.4426,0.4696,0.4028,0.599,0.5382,0.3824,31,3.9608,3.4713,,,,31,3960.8,3471.3,1.2989,N,1,Anne?ate fish in the restaurant on the pier and?Bob?ate fish in the restaurant on the pier whereas?Cindy?drank a Coke.,Anne drank a Coke.
56,73.75,16,61,long,Anne,booked,tickets,on,the,phone,ahead,of,time,and,Bob,booked,tickets,on,the,phone,ahead,of,time,whereas,Cindy,had,no,money,0.0127,2.0927,0.6827,0.3707,0.3697,0.3617,0.9426,0.464,0.5706,0.3817,0.3887,0.4213,0.4734,0.4836,0.4037,0.5035,0.3392,0.3747,0.3603,0.3666,0.4303,0.3526,0.3777,0.3894,34,5.8547,3.3597,,,,34,5854.7,3359.7,1.8895,Y,1,Anne?booked tickets on the phone ahead of time and?Bob?booked tickets on the phone ahead of time whereas?Cindy?had no money.,Anne booked tickets.
56,73.75,16,64,long,Anne,attended,school,in,the,county,down,the,road,and,Bob,attended,school,in,the,county,down,the,road,while,Cindy,stayed,in,daycare,0.3663,0.5337,0.4578,0.8661,0.4244,0.315,0.6101,0.7684,0.4627,0.4877,0.7146,0.7999,0.4249,0.4774,0.3629,0.4314,0.403,0.4162,0.3717,0.365,0.4297,0.4052,0.4295,0.6701,36,4.4382,3.6874,,,,36,4438.2,3687.4,2.1921,N,1,Anne?attended school in the county down the road and?Bob?attended school in the county down the road while?Cindy?stayed in daycare.,Cindy attended school.
56,73.75,16,67,long,Anne,rode,horses,at,the,ranch,in,the,morning,and,Bob,rode,horses,at,the,ranch,in,the,morning,while,Cindy,stayed,at,home,0.273,0.3745,0.9695,0.5219,0.5988,0.4617,0.7083,0.4501,0.6138,0.4547,0.5644,0.4094,0.5988,0.3502,0.3386,0.3493,0.3418,0.3405,0.4207,0.4317,0.4714,0.6061,0.6202,1.0609,32,4.6986,3.1493,,,,32,4698.6,3149.3,0.9909,Y,1,Anne?rode horses at the ranch in the morning and?Bob?rode horses at the ranch in the morning while?Cindy?stayed at home.,Cindy stayed at home.
56,73.75,16,68,long,Anne,fed,birds,in,the,park,in,the,city,and,Bob,fed,birds,in,the,park,in,the,city,whereas,Cindy,watched,the,birds,0.3034,0.3533,0.3517,1.0048,0.7895,0.7745,0.5109,0.3283,0.3624,0.3456,0.384,0.3541,0.3329,0.3953,0.335,0.3584,0.4862,0.3047,0.3485,0.4167,0.3939,0.4643,0.4394,0.433,26,4.4754,2.9151,,,,26,4475.4,2915.1,1.297,Y,1,Anne?fed birds in the park in the city and?Bob?fed birds in the park in the city whereas?Cindy?watched the birds.,Bob fed birds.
57,61.25,20,9,long,Anne,fed,birds,in,the,park,in,the,city,and,Bob,fed,birds,in,the,park,in,the,city,whereas,Cindy,watched,the,birds,0.0458,0.5374,0.3608,0.3751,0.2624,0.2491,0.4382,0.258,0.2284,0.2415,0.2356,0.284,0.1962,0.1869,0.189,0.1663,0.3424,0.3494,0.5388,0.5259,0.3264,0.3851,0.3284,0.5226,26,2.7094,2.253,,,,26,2709.4,2253,1.9612,Y,1,Anne?fed birds in the park in the city and?Bob?fed birds in the park in the city whereas?Cindy?watched the birds.,Bob fed birds.
57,61.25,20,10,long,Anne,rode,horses,at,the,ranch,in,the,morning,and,Bob,rode,horses,at,the,ranch,in,the,morning,while,Cindy,stayed,at,home,0.4521,1.214,0.527,0.38,0.4925,0.6548,0.5623,0.4336,0.5667,0.4395,0.4531,0.5983,1.0571,0.3609,0.4108,0.4238,0.702,0.2823,0.3079,0.7148,0.2588,0.3988,0.2895,0.3105,32,4.8309,4.1431,,,,32,4830.9,4143.1,1.4879,Y,1,Anne?rode horses at the ranch in the morning and?Bob?rode horses at the ranch in the morning while?Cindy?stayed at home.,Cindy stayed at home.
57,61.25,20,13,long,Anne,attended,school,in,the,county,down,the,road,and,Bob,attended,school,in,the,county,down,the,road,while,Cindy,stayed,in,daycare,0.9001,1.1802,0.7294,0.5989,0.5351,6.3313,0.7094,0.3463,0.4216,0.599,0.6649,0.5658,0.4085,0.5239,0.4306,0.6162,0.936,0.4011,0.5822,0.375,0.4739,0.3247,0.2981,0.305,36,10.8522,4.4643,,,,36,10852.2,4464.3,1.7882,N,1,Anne?attended school in the county down the road and?Bob?attended school in the county down the road while?Cindy?stayed in daycare.,Cindy attended school.
57,61.25,20,16,long,Anne,booked,tickets,on,the,phone,ahead,of,time,and,Bob,booked,tickets,on,the,phone,ahead,of,time,whereas,Cindy,had,no,money,0.6438,0.5758,2.7209,0.5828,0.5311,0.646,0.3187,0.3569,0.5193,0.2563,0.2071,0.2028,0.2458,0.2431,0.318,0.3009,0.3673,0.3326,0.2668,0.4468,0.4404,0.3942,0.2658,0.5111,34,6.2515,2.2773,,,,34,6251.5,2277.3,2.6583,Y,1,Anne?booked tickets on the phone ahead of time and?Bob?booked tickets on the phone ahead of time whereas?Cindy?had no money.,Anne booked tickets.
57,61.25,20,18,long,Anne,ate,fish,in,the,restaurant,on,the,pier,and,Bob,ate,fish,in,the,restaurant,on,the,pier,whereas,Cindy,drank,a,Coke,0.1398,0.5787,0.3992,0.3261,0.559,0.5796,0.6254,0.5754,0.7603,0.5766,0.6367,0.3417,0.3796,0.3634,0.3683,0.5776,0.8699,0.2824,0.3185,0.4066,0.2401,0.2895,0.4954,0.4565,31,4.4037,3.5014,,,,31,4403.7,3501.4,1.4651,N,1,Anne?ate fish in the restaurant on the pier and?Bob?ate fish in the restaurant on the pier whereas?Cindy?drank a Coke.,Anne drank a Coke.
57,61.25,20,21,long,Anne,drove,cars,in,the,race,on,the,street,and,Bob,drove,cars,in,the,race,on,the,street,whereas,Cindy,preferred,to,watch,0.4139,0.4251,0.3256,0.3293,0.5618,0.3905,0.554,0.3042,0.3353,0.3085,0.2214,0.2803,0.2745,0.2614,0.2088,0.2115,0.2649,0.328,0.4355,0.3121,0.4095,0.7604,0.6176,0.3115,29,3.2258,2.2649,,,,29,3225.8,2264.9,4.4289,Y,1,Anne?drove cars in the race on the street and?Bob?drove cars in the race on the street whereas?Cindy?preferred to watch.,Anne drove cars.
57,61.25,20,22,long,Anne,watched,television,on,the,sofa,in,the,room,and,Bob,watched,television,on,the,sofa,in,the,room,while,Cindy,read,the,newspaper,0.1013,0.9666,0.4693,0.2385,0.3047,0.3372,2.2551,0.4503,0.5125,1.2348,0.2385,0.2431,0.197,0.1711,0.173,0.151,0.1991,0.6048,0.3212,0.386,0.3067,0.289,0.5637,0.521,35,5.5342,2.0603,,,,35,5534.2,2060.3,0.983,N,1,Anne?watched television on the sofa in the room and?Bob?watched television on the sofa in the room while?Cindy?read the newspaper.,Anne read the newspaper.
57,61.25,20,32,long,Anne,drank,beer,in,the,pub,around,the,corner,and,Bob,drank,beer,in,the,pub,around,the,corner,while,Cindy,ate,a,burger,0.011,0.8052,2.4327,0.5186,0.3335,0.6404,0.5949,0.432,0.3718,0.364,0.2211,0.3637,0.2178,0.2419,0.2667,0.2341,0.1975,0.3848,0.24,0.3037,0.2775,0.3287,0.4584,0.641,32,6.1291,2.1465,,,,32,6129.1,2146.5,1.436,Y,1,Anne?drank beer in the pub around the corner and?Bob?drank beer in the pub around the corner while?Cindy?ate a burger.,Cindy ate a burger.
57,61.25,20,37,long,Anne,trained,dogs,in,the,yard,of,the,house,and,Bob,trained,dogs,in,the,yard,of,the,house,while,Cindy,took,a,nap,0.2623,0.2055,0.2136,0.288,0.1629,0.1588,0.1527,0.2528,0.2672,0.2099,0.3991,0.1884,0.199,0.2244,0.1854,0.1803,0.1607,0.1535,0.1566,0.3094,0.1705,0.1672,0.4277,0.2143,30,1.7015,1.4483,,,,30,1701.5,1448.3,1.0462,N,1,Anne?trained dogs in the yard of the house and?Bob?trained dogs in the yard of the house while?Cindy?took a nap.,Anne took a nap.
57,61.25,20,38,long,Anne,bought,clothes,in,the,store,by,the,bridge,and,Bob,bought,clothes,in,the,store,by,the,bridge,while,Cindy,waited,for,them,0.1876,0.3103,0.9774,0.6182,0.2516,0.3111,1.5109,0.2871,0.2649,0.2013,0.2233,0.2642,0.3799,0.2738,0.1549,0.1349,0.1328,0.1534,0.1573,0.1449,0.4316,0.2577,0.2506,0.4865,34,4.5315,1.6512,,,,34,4531.5,1651.2,1.1802,N,1,Anne?bought clothes in the store by the bridge and?Bob?bought clothes in the store by the bridge while?Cindy?waited for them.,Bob waited for others.
57,61.25,20,40,long,Anne,shared,information,at,the,workplace,in,the,meeting,and,Bob,shared,information,at,the,workplace,in,the,meeting,while,Cindy,finished,the,report,0.515,2.4509,1.2877,0.3529,1.0401,1.43,0.3776,0.149,0.3575,0.2288,0.1851,0.1712,0.1683,0.3246,0.1616,0.1072,0.1366,0.134,0.375,0.3732,0.2836,0.5918,0.3364,0.2479,43,7.4457,1.5785,,,,43,7445.7,1578.5,1.5962,Y,1,Anne?shared information at the workplace in the meeting and?Bob?shared information at the workplace in the meeting while?Cindy?finished the report.,Cindy finished the report.
57,61.25,20,50,long,Anne,ordered,coffee,at,the,cafe,behind,the,office,and,Bob,ordered,coffee,at,the,cafe,behind,the,office,while,Cindy,preferred,black,tea,0.0706,0.3889,0.5375,0.1409,0.2638,0.1991,0.166,0.1624,0.2855,0.2439,0.2148,0.2162,0.2316,0.2285,0.1508,0.1371,0.1075,0.3113,0.1893,0.3403,0.3283,0.1978,0.3429,1.3242,37,2.1441,1.5723,,,,37,2144.1,1572.3,1.9125,Y,1,Anne?ordered coffee at the cafe behind the office and?Bob?ordered coffee at the cafe behind the office while?Cindy?preferred black tea.,Anne ordered coffee.
57,61.25,20,51,long,Anne,played,football,in,the,backyard,of,the,house,and,Bob,played,football,in,the,backyard,of,the,house,whereas,Cindy,studied,for,university,0.0745,0.4362,0.2047,0.4847,0.2547,0.2107,0.1865,0.1743,0.3646,0.3472,0.2435,0.324,0.1899,0.1638,0.1368,0.1463,0.1832,0.3533,0.1765,0.407,0.5116,0.4102,0.7435,1.1533,37,2.3164,1.6738,,,,37,2316.4,1673.8,1.0996,N,1,Anne?played football in the backyard of the house and?Bob?played football in the backyard of the house whereas?Cindy?studied for university.,Bob studied for university.
57,61.25,20,58,long,Anne,waved,flags,in,the,parade,at,the,square,and,Bob,waved,flags,in,the,parade,at,the,square,while,Cindy,stayed,at,home,0.2527,0.1785,0.1966,0.774,0.3732,0.7419,0.6253,0.2506,0.5017,0.25,0.2271,0.2331,0.2329,0.23,0.1735,0.1501,0.1596,0.1616,0.4118,0.2298,0.3398,0.4771,0.2902,0.238,32,3.6418,1.7526,,,,32,3641.8,1752.6,1.1678,Y,1,Anne?waved flags in the parade at the square and?Bob?waved flags in the parade at the square while?Cindy?stayed at home.,Cindy stayed at home.
57,61.25,20,64,long,Anne,cooked,pasta,in,the,kitchen,on,the,stove,and,Bob,cooked,pasta,in,the,kitchen,on,the,stove,while,Cindy,ordered,a,pizza,0.07,0.276,0.4987,0.5698,0.2774,0.4255,0.2845,0.1803,0.2283,0.6106,0.2781,0.1967,0.2256,0.2656,0.2594,0.2121,0.1621,0.1516,0.3032,0.4123,0.1772,0.304,0.3096,0.3033,33,2.7405,1.7763,,,,33,2740.5,1776.3,1.3543,Y,1,Anne?cooked pasta in the kitchen on the stove and?Bob?cooked pasta in the kitchen on the stove while?Cindy?ordered a pizza.,Bob cooked pasta.
